0;95573;111134;77388
1;7351;99856;112674
2;43195;1848
3;126156
4;124972;124115
5;120356;22409
6;30145;96176
7;42593
8;95469;135867
9;113705;146666;145875
10;69678;89594
11;115065
12;141837;109833
13;973;105242
14;80509;88283;941
15;145255;114971
16;138680;120397
17;39886;80858;83287
18;76580;11864;82155
19;122367;109209
20;126041
21;118470;13764;93446
22;93327
23;146105;129438;143379
24;50164
25;78836;35104;120189
26;68274;101491
27;15399
28;92310
29;126437
30;143946;21552
31;123237;123127
32;94025;145137;137869
33;27443;109092
34;32888
35;146507;72565
36;86334
37;54547;37480;57246
38;121475
39;60590;149633;94454
40;132961;86921
41;82884
42;57088;68598;130232
43;115432;77013;121598
44;56216
45;102445;47644;109757
46;10645;7943;69903
47;153961;34390
48;58841
49;146870;15243
50;3466;71297
51;109974
52;50454;65443
53;118916;124704
54;55738
55;9978;94725;146784
56;4658;81685;82160
57;26038;150626;56387
58;144007;146600
59;10779;11482
60;1995;60210;143452;7818
61;131319;1185;53253
62;129223
63;92142;115880;19379
64;81129;107713;7964;130903
65;18327;60217;31856
66;112107;33122;142405;100770
67;125887
68;90320;71515
69;156030;3214;134431
70;21553;1827
71;26858;46412;114870
72;36613
73;152476;127155;1865
74;134171
75;111612;3081;53501
76;99535;92083;4435
77;90046
78;20867;73501;51766
79;131006;104307;154299
80;145112
81;4546;85222;74519
82;140650;60350
83;110829;69809
84;91980;15074
85;54250;56284;115579;118530
86;36174;72120;3699;37773
87;78066;51012
88;153100;111103;155337
89;33046;68678
90;5032
91;121446
92;4634;26271
93;109057
94;142574
95;309;138317;110958;98767
96;32364;47339
97;143952
98;64564;95947
99;44842;116766;21977
100;152132;33414
101;19658;34643;71026
102;121862;106860;94527
103;52222;54676;140052
104;30524;54399
105;124584;102815;38803
106;47290;9477;29364
107;77058
108;107074;146016
109;62117;94853
110;63079;4225;122881
111;47738
112;62610;153419
113;1805;5589
114;59516;108777;115840
115;76571
116;99662
117;35768;127905
118;3152;32363
119;46303;100778;146761
120;29615;63128
121;30657;96166
122;42839;46464
123;27469;70348;54132
124;55368;78405;152146
125;95307;132608;109913
126;68326;134213;104775
127;151332;49812;37222
128;29366;20871
129;35562;25450;73045
130;92586;147474
131;4183;34775
132;145245;83043
133;143073;62333
134;40675;89224
135;80707;72016
136;62131;103773;151070
137;51665;26725;36523;33676
138;79549;117720
139;119213;70736;30476;139242
140;131350;116036;138756
141;107542;151235;140323
142;42030;128146;24848
143;83434;27020;98832
144;149618;70571;113447
145;133195
146;43552;86759
147;80632;72147;69010
148;9861
149;153554;122690;58860
150;12955;36884;68402
151;49272
152;33877;28568;81350
153;99380;84974;13683;21640
154;145877;64299
155;128164;154073;33228
156;26007;76069
157;100943
158;87627;6771
159;44841;32942;70085
160;104254;133840
161;125438;5194;105771
162;8878;78065;64918
163;70825;77986
164;84637;63510
165;94574;58989;52584
166;126867;47944
167;106779;37785
168;121759;87335;24497
169;29491;23131
170;136780;126075;48793
171;69805;131331;21154
172;64452;149227
173;105304;55460;127781
174;102058
175;87317;143898
176;70591;140475;16211;5884
177;101786;104839
178;40391
179;12803
180;77165;36756
181;41633;63038
182;149464;19781;73608
183;154423
184;138077;24828
185;145326;121645;121467
186;131744;143303
187;3101
188;74587;116690;119680
189;80706;64437;153888
190;99604
191;112883;98893
192;23289;47739
193;93575;73953;32274;150412
194;87520;143662;15760
195;130038
196;55826;144742;27971
197;34758
198;73562;45021
199;86762;124661;147797
200;48202
201;39990
202;96111;4063;122798
203;19667;153109;93902
204;60507
205;130100;48326
206;67794;50633
207;48720;140913
208;115492;40568;22042
209;58400;139036;90785
210;89137;36572
211;22892;88414;110838
212;34759;144273
213;102783;116202;127440
214;132395;62516;72335
215;133909;2671;134218
216;44844;119129
217;35017;139778
218;39886
219;93619
220;57565;76833
221;58502;147808;18340
222;55402;60049;78260
223;95216
224;42509;15341
225;112763;50712;12462
226;99619;125505;89016
227;143039;154469
228;98178;143306
229;104899;87038
230;94013;27595
231;31810;40302;74383
232;98081;107569;47773
233;22597;19758
234;82722;90671;145888
235;50420;51547
236;113517
237;58487;13554;70031
238;127846;127148;99338
239;115703;54630
240;8015;141949
241;79202;66422;129187
242;19018;132251
243;12736;124556
244;94558
245;126509;127704;72346
246;474
247;146406;11134;74280
248;41353
249;155019
250;9770
251;118850;130383
252;70242;39414
253;145801;107205
254;82907;100113
255;4402;132287;85198
256;62270;125828;17683
257;47564;13247;134946;9710
258;123719;84115
259;53391
260;37938;54927;151961;56430
261;145143;141180;150116;7937
262;84784;142909;77821
263;25863
264;132347;114347
